"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.5863920389507,0.224486195400152,3.09024222380483e-05,0.141054455289665,66800000,16.1682574087773,17.9075265731104,-39.4691614708508
11,2.5863920389507,0.224486195400152,3.09024222380483e-05,0.141054455289665,66800000,16.1682574087773,17.9075265731104,-39.4691614708508
21,2.65640773610972,0.204340005125062,5.93448515820453e-05,0.141083222782182,66800000,19.7315717386889,14.549347822427,-41.0968278295891
31,2.79566646226249,0.191237698594707,3.67007075820697e-05,0.132391564242405,66800000,19.7127224557243,14.0124218200037,-43.0816076629661
41,2.57093467543322,0.215148699243053,6.4183584138373e-05,0.134754229198945,66800000,18.5024375587718,15.9131421820429,-40.5700949395646
51,2.45615345103338,0.229980363524629,6.56837342215019e-05,0.133519770130451,66800000,18.0911132710491,16.7548876279434,-41.6033146849359
61,2.45615345103338,0.229980363524629,6.56837342215019e-05,0.133519770130451,66800000,18.0911132710491,16.7548876279434,-41.6033146849359
71,2.36343517404324,0.246031991943347,5.89833233578571e-05,0.138723499549941,66800000,16.614158715199,17.6456878466476,-41.7794889959094
81,2.3908675925287,0.239038521376974,7.26782809873511e-05,0.133726219342389,66800000,17.2837928603011,17.4228519534942,-41.0995142468873
91,2.31496769095029,0.25863272080136,4.69309841941131e-05,0.137553727720494,66800000,14.8837421306986,19.9437578251423,-44.2722120442076
101,2.43219345410583,0.238469282239553,5.63577172222143e-05,0.13778057840812,66800000,18.0596271697886,16.4685512585316,-41.105978872602
111,2.43674161492376,0.242199604265363,4.18198730092989e-05,0.141451353288337,66800000,18.599295338147,16.067596096519,-40.2737140159215
121,2.45770190690705,0.234285575408199,5.13243999327104e-05,0.137589097528021,66800000,19.1082003950921,15.4692527721282,-40.6494991781167
131,2.40288592119654,0.246130343345419,4.43476812232645e-05,0.139728535234677,66800000,17.5345220278096,17.2806348420741,-39.8236734220084
141,2.40288592119654,0.246130343345419,4.43476812232645e-05,0.139728535234677,66800000,17.5345220278096,17.2806348420741,-39.8236734220084
151,2.38284998204383,0.253074328224723,3.35355480143783e-05,0.143966255027985,66800000,16.619834383817,18.1238684102143,-41.0665015938818
161,2.43490391674725,0.239939235987712,4.78394806538298e-05,0.135595011265802,66800000,20.265778602206,14.5582483460517,-41.295759163693
171,2.43490391674725,0.239939235987712,4.78394806538298e-05,0.135595011265802,66800000,20.265778602206,14.5582483460517,-41.295759163693
181,2.55925961586836,0.21969835495401,4.84332561597445e-05,0.139821609946727,66800000,20.2290525233105,14.0370283730024,-41.7461351123246
191,2.46872700952789,0.234903545521157,4.56845146212068e-05,0.137135141511157,66800000,19.4784400033993,15.0706549000833,-40.6486396493823
201,2.49686655576512,0.230452655720504,5.09985846139189e-05,0.133914926911585,66800000,19.3259545189456,14.9738286384768,-41.3024470858615
211,2.32993065744789,0.257349665786773,6.15232753047685e-05,0.146085595451652,66800000,17.7513028085736,17.4490401463144,-41.0124998929386
221,2.31574763653711,0.259592374270868,6.45944360497435e-05,0.140475273772402,66800000,16.328919838271,19.0067689764888,-40.995168286197
231,2.28672189915409,0.263308882437463,7.71677414868702e-05,0.141793170777392,66800000,15.5870297175484,20.1539454806807,-40.5407641152964
241,2.28215367365412,0.269784588938045,5.95329682499221e-05,0.140739998999045,66800000,16.0423174353809,19.6415793602312,-40.0576801167134
251,2.29406471027482,0.266299734696461,5.84298188599355e-05,0.150822118732311,66800000,16.2083128002946,19.4398665669333,-41.207348187606
261,2.29406471027482,0.266299734696461,5.84298188599355e-05,0.150822118732311,66800000,16.2083128002946,19.4398665669333,-41.207348187606
271,2.35350165846743,0.27603254427232,2.24489617060331e-05,0.138152936514007,66800000,14.5807348858689,20.5078597304793,-40.4505764480727
281,2.32244799600353,0.286389545063743,1.24434452318496e-05,0.140634769302772,66800000,13.7113279361053,21.2687518501138,-42.2783872655106
291,2.28410691173818,0.294086829629089,1.63138986914379e-05,0.139792148202105,66800000,13.1609312426358,22.4011569742377,-45.9469429428412
301,2.15960088246315,0.299514518612035,5.30330363711475e-05,0.145730302723492,66800000,13.9283818311975,21.7705176316763,-42.0847717848521
311,2.15377084675639,0.299200792146546,6.14996492725574e-05,0.134219580810682,66800000,13.4594742179374,21.7092969946364,-42.461827742353
321,2.15377084675639,0.299200792146546,6.14996492725574e-05,0.134219580810682,66800000,13.4594742179374,21.7092969946364,-42.461827742353
331,2.15377084675639,0.299200792146546,6.14996492725574e-05,0.134219580810682,66800000,13.4594742179374,21.7092969946364,-42.461827742353
341,2.13509255600445,0.300470636259446,7.13788525658858e-05,0.136972253876297,66800000,14.9855626025253,20.5631119989418,-41.7684508705309
351,2.20092453996536,0.29642497773999,6.06547291996396e-05,0.133338548889391,66800000,18.0239127494626,18.4106277866997,-40.6585551782504
361,2.20092453996536,0.29642497773999,6.06547291996396e-05,0.133338548889391,66800000,18.0239127494626,18.4106277866997,-40.6585551782504
371,2.20553047552211,0.294341799613027,6.69064742639212e-05,0.132966020338205,66800000,16.6760074003602,19.978070122419,-41.938234821705
381,2.20207392666054,0.28830610817989,7.8909787949036e-05,0.12926828801341,66800000,16.4794832194365,20.3550074143391,-42.1806410256322
391,2.20682502359313,0.295545066376414,5.63008562339878e-05,0.131856924615834,66800000,15.0158872594954,21.2977508076046,-41.1237373735158
401,2.20035191119109,0.296630939086453,5.60316172414519e-05,0.136161762608233,66800000,14.4926160512827,21.7877498095819,-40.8470991150365
411,2.17492019906989,0.303795048116809,5.20275009832911e-05,0.139496364837972,66800000,16.6440244796138,20.1452166472377,-40.1215374607175
421,2.23720965270759,0.295854050464147,4.00133308301845e-05,0.138870454990168,66800000,15.0682908083693,21.0574267222305,-40.1862547964595
431,2.23720965270759,0.295854050464147,4.00133308301845e-05,0.138870454990168,66800000,15.0682908083693,21.0574267222305,-40.1862547964595
441,2.20090604267703,0.297466768823279,5.03853585337326e-05,0.142378486031983,66800000,16.3103898379881,19.7834330051985,-40.2332525205001
451,2.20090604267703,0.297466768823279,5.03853585337326e-05,0.142378486031983,66800000,16.3103898379881,19.7834330051985,-40.2332525205001
461,2.16292146098399,0.305886482543891,6.06868307777356e-05,0.140084865243023,66800000,17.7820730567311,18.8928643156461,-41.7602855071821
471,2.18842366135903,0.299999688632842,5.58078777482689e-05,0.13496045604014,66800000,19.8086555156145,16.9047461507759,-41.157039951927
481,2.23547531670451,0.289535539232937,8.05450908118022e-05,0.134469508867549,66800000,20.2734734358925,17.4351619164985,-41.3485371302614
491,2.20524615142281,0.30337205589149,6.05122105260499e-05,0.131175257234698,66800000,17.0148431591402,20.0974665953529,-40.4862706417814
501,2.20524615142281,0.30337205589149,6.05122105260499e-05,0.131175257234698,66800000,17.0148431591402,20.0974665953529,-40.4862706417814
511,2.24282323794598,0.29063350703907,7.35386771378224e-05,0.134946216998788,66800000,17.5656549944347,20.079245383212,-40.5650304582003
521,2.24282323794598,0.29063350703907,7.35386771378224e-05,0.134946216998788,66800000,17.5656549944347,20.079245383212,-40.5650304582003
531,2.29459729004247,0.276860196010469,8.45863924136818e-05,0.134465264376002,66800000,17.5913384621718,19.6039610047896,-41.0921294222022
541,2.22559180439923,0.292511715870351,7.645251392358e-05,0.141297093503116,66800000,19.1406025671543,18.1547492938593,-40.8358843920563
551,2.17331122931333,0.30563200960019,6.71780737891062e-05,0.144833823796107,66800000,19.2573874371173,17.9950146379854,-40.798339383039
561,2.19839482696789,0.300374945427033,6.51519053770313e-05,0.149508717278149,66800000,18.768221103415,18.4553680194293,-41.0400197630585
571,2.19839482696789,0.300374945427033,6.51519053770313e-05,0.149508717278149,66800000,18.768221103415,18.4553680194293,-41.0400197630585
581,2.20608173097391,0.290887047254268,9.55641781410011e-05,0.144928555440837,66800000,19.205512226571,18.5507141254941,-40.9997630892993
591,2.27610880275871,0.280195821886713,0.000108936375022965,0.141411687918965,66800000,17.3313135599361,21.1918936232163,-39.3369294909787
601,2.22442093704235,0.288497994430279,0.00012231000942192,0.13566411051847,66800000,18.1795237633851,20.7036768744251,-40.2788991050779
611,2.19658205648195,0.29503821368211,0.000117514505585458,0.139443760959651,66800000,17.9869391550243,20.8145428215619,-40.3439472415144
621,2.24097798871881,0.297038379436162,0.00010557205929735,0.143444567553868,66800000,14.8892036591692,24.3366293730429,-40.2238242836274
631,2.23263908353761,0.311898776173048,9.13626756324042e-05,0.136065106944288,66800000,15.239806521739,25.5773344886505,-40.5912080215507
641,2.23263908353761,0.311898776173048,9.13626756324042e-05,0.136065106944288,66800000,15.239806521739,25.5773344886505,-40.5912080215507
651,2.23263908353761,0.311898776173048,9.13626756324042e-05,0.136065106944288,66800000,15.239806521739,25.5773344886505,-40.5912080215507
661,2.21132427083532,0.311436646262907,0.00011226320948812,0.139561474370864,66800000,15.5566751802787,25.1586779901644,-40.0487025510759
671,2.21132427083532,0.311436646262907,0.00011226320948812,0.139561474370864,66800000,15.5566751802787,25.1586779901644,-40.0487025510759
681,2.22606916786921,0.304853498533139,0.000122284517677197,0.139897867117569,66800000,17.2892227279536,23.5365561759189,-39.9235985660524
691,2.27522751714212,0.295010632457777,0.000126291507232531,0.140454125405414,66800000,15.9573177393079,24.9840288653764,-40.2774331708478
