"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.24655329075373,0.218161778875359,0.000761897764177632,0.139760997815673,66800000,17.4841896824785,0.592719301697789,-29623.2988984417
11,2.22357029330648,0.218161778875359,0.000297224603118736,0.0576979075266614,66800000,18.3059732443201,1.20441200828644,-2054.58598789614
21,2.02171415854442,0.226252867026918,0.000297224603118736,0.0576979075266614,66800000,18.3059732443201,1.7068646585103,-139.798379685677
31,2.02171415854442,0.226252867026918,0.000297224603118736,0.0576979075266614,66800000,18.0779565523392,2.4670836237492,-139.730432712409
41,2.02171415854442,0.226252867026918,0.000297224603118736,0.0576979075266614,66800000,18.9600755474078,2.4670836237492,-139.641272407659
51,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,18.9600755474078,3.56029305886476,-97.3202505325657
61,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,19.1544612766723,3.60267230391036,-97.4202264377075
71,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,19.2213424442582,3.60267230391036,-97.4568087954554
81,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,18.4830281268353,3.60267230391036,-97.1149350667455
91,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,19.0488031066036,3.60267230391036,-97.3647127848261
101,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,19.0488031066036,3.60267230391036,-97.3647127848261
111,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,18.6858228875338,3.60267230391036,-97.195263364639
121,2.01250211775965,0.226252867026918,0.000297224603118736,0.0872840714001463,66800000,18.6858228875338,3.60267230391036,-97.195263364639
131,2.01250211775965,0.226252867026918,0.000297224603118736,0.124088121374454,66800000,18.6858228875338,3.60267230391036,-95.4703026154628
141,2.01250211775965,0.226252867026918,0.000297224603118736,0.124088121374454,66800000,19.2234459556187,4.49347610911354,-73.4981668209267
151,2.01250211775965,0.226252867026918,0.000297224603118736,0.124088121374454,66800000,19.2234459556187,4.66066615248564,-73.4981668209267
161,2.01250211775965,0.226252867026918,0.000297224603118736,0.122330997168402,66800000,19.1856118392446,4.66066615248564,-73.5271201265146
171,2.01250211775965,0.226252867026918,0.000297224603118736,0.122330997168402,66800000,19.1856118392446,4.66066615248564,-73.5271201265146
181,2.01250211775965,0.226252867026918,0.000269469576896739,0.145476384524871,66800000,19.1856118392446,4.66066615248564,-74.6057696980442
191,2.01250211775965,0.226252867026918,0.000269469576896739,0.145476384524871,66800000,18.9711612953818,4.66066615248564,-74.4943419156149
201,2.01250211775965,0.226252867026918,0.000269469576896739,0.145476384524871,66800000,18.6135481841177,4.66066615248564,-74.3340995268722
211,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.6135481841177,5.13178919954225,-70.4820278149238
221,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.736431295007,5.13178919954225,-70.5334848024001
231,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.8041930257589,4.67018276208545,-70.5634746563897
241,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.1578158260802,4.67018276208545,-70.7386067395254
251,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.1578158260802,4.67018276208545,-70.7386067395254
261,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.8597537701264,4.67018276208545,-70.5889211078025
271,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.6444816606366,4.67018276208545,-70.4946255886364
281,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.3201116753756,4.67018276208545,-70.8294503703919
291,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.0143925692667,4.34233006672001,-70.6638077750047
301,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7287306752535,4.34233006672001,-70.5301493155604
311,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7287306752535,4.34233006672001,-70.5301493155604
321,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.4577426494345,3.65797226422,-70.9116479634713
331,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.4577426494345,3.56772009457926,-70.9116479634713
341,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.4577426494345,3.56772009457926,-70.9116479634713
351,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.2577213691095,4.10199707513674,-70.7937488196818
361,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.2577213691095,4.05941846442874,-70.7937488196818
371,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.5474016482024,4.05941846442874,-70.9677424917732
381,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.0908681422718,4.27761998365167,-70.703051795661
391,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.0908681422718,4.27761998365167,-70.703051795661
401,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.0908681422718,4.27761998365167,-70.703051795661
411,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,19.0713057022788,4.63234811159781,-70.6928740111517
421,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7254052960327,4.63234811159781,-70.5287135265623
431,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7254052960327,4.63234811159781,-70.5287135265623
441,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7254052960327,4.90662597224581,-70.5287135265623
451,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.248771273253,4.90662597224581,-70.3515143087278
461,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.248771273253,5.03093322040512,-70.3515143087278
471,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.2833264147178,5.03093322040512,-70.3624514329542
481,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.9669249231941,5.03093322040512,-70.6401848038004
491,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7464444341151,4.62189007387495,-70.5378441172966
501,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.7464444341151,4.62189007387495,-70.5378441172966
511,2.01250211775965,0.226252867026918,0.000269469576896739,0.135773493239041,66800000,18.5987474643173,4.94594959239474,-70.4760847789477
