"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.7305529990606,0.189051727762505,0.00138797281896581,0.13896642301539,66870000,15.5292238942204,54.7695481030277,-37.6318567506671
11,2.74890757384254,0.180986153391517,0.00226423701464682,0.13327759353087,66870000,14.8051034494531,55.3528449940756,-38.1876910179069
21,2.75493535353064,0.18168085171482,0.00197433684611183,0.141275485530181,66870000,14.2225255507646,55.9700118254865,-38.2819682184949
31,2.755058550347,0.191650714811725,0.0012210464022053,0.147283397481401,66870000,15.3221563867102,55.7364352293956,-39.1333866681109
41,2.77137673045021,0.193750591951728,0.00145882441091177,0.140422378415453,66870000,18.4037229709394,53.7998559617256,-36.7496196174717
51,2.75876359993153,0.192302898441414,0.00224856774773499,0.144986799752095,66870000,17.8238433850429,56.1199163926136,-36.9550805139539
61,2.74061661188363,0.192852091454894,0.00202394205240546,0.138607809717112,66870000,16.1210558874035,56.7612944893036,-35.0177437255342
71,2.75801792055042,0.189507945583636,0.00248758556135465,0.130519668491334,66870000,17.1837173904129,55.7194263302296,-35.9765840763717
81,2.74537873849321,0.197996439073132,0.00224773785772141,0.133119386766702,66870000,17.7635518845979,55.9499131109604,-35.113551415249
91,2.74308251684805,0.197857191554549,0.002251969013985,0.130244968382251,66870000,17.6698120640871,56.1372821060221,-34.944300521177
101,2.74308251684805,0.197857191554549,0.002251969013985,0.130244968382251,66870000,17.6698120640871,56.1372821060221,-34.944300521177
111,2.76685546435338,0.189676942123658,0.00284533400704053,0.135636530041815,66870000,17.0308100611577,56.806486453042,-34.7693876044672
121,2.76685546435338,0.189676942123658,0.00284533400704053,0.135636530041815,66870000,17.0308100611577,56.806486453042,-34.7693876044672
131,2.76447590003596,0.198119567329776,0.00260225244930461,0.138529032695042,66870000,18.865604517765,55.4503274700752,-33.994824642949
141,2.75876630229264,0.206222703173515,0.00231906875238306,0.133242106549164,66870000,13.0859748585176,61.9590769813713,-36.0994536150209
151,2.7600006318984,0.214466224392354,0.00227950591567455,0.130490627864678,66870000,13.96377074657,62.3991732019058,-35.5256871667449
161,2.75401800137065,0.202182137513986,0.00314634103014995,0.139188609122036,66870000,17.8602220819223,58.1282570892186,-32.9214015830194
171,2.74701685463183,0.198005349382676,0.00366204584140189,0.140562014385039,66870000,18.8101930509805,57.1646160730015,-34.0396886391826
181,2.7207829711537,0.204739569367397,0.00324132156060099,0.13930172071628,66870000,20.4760212727702,55.316188839311,-34.647032165203
191,2.72853914143569,0.208264771334148,0.00274750438761027,0.132615164914504,66870000,17.6074060356625,57.9795361292811,-33.8859985543936
201,2.72853914143569,0.208264771334148,0.00274750438761027,0.132615164914504,66870000,17.6074060356625,57.9795361292811,-33.8859985543936
211,2.7304019302498,0.205249651607775,0.00317023059643116,0.133601378307272,66870000,17.6066097050422,57.7610997419238,-33.3594129796168
221,2.7304019302498,0.205249651607775,0.00317023059643116,0.133601378307272,66870000,17.6066097050422,57.7610997419238,-33.3594129796168
231,2.7304019302498,0.205249651607775,0.00317023059643116,0.133601378307272,66870000,17.6066097050422,57.7610997419238,-33.3594129796168
241,2.73532844903023,0.208516085205989,0.00254683557414158,0.133275762321832,66870000,15.1932692886059,60.0547579917625,-34.0018627489446
251,2.71591183899591,0.216549047418529,0.00257134325528655,0.133718388366694,66870000,17.1083849910541,59.8795213754517,-34.3472133522951
261,2.71591183899591,0.216549047418529,0.00257134325528655,0.133718388366694,66870000,17.1083849910541,59.8795213754517,-34.3472133522951
271,2.7427802510368,0.210669739498232,0.00290042271152882,0.139361995656034,66870000,14.9788991028126,61.4477055931321,-33.0808042511771
281,2.73388697337859,0.20071269157996,0.00349784662577507,0.144086432652641,66870000,16.7917567034787,58.345863371985,-32.9870413426629
291,2.75065551887028,0.20001417477954,0.00365875671846298,0.14602319889667,66870000,18.6713744957011,56.8652429464346,-34.9765913022385
301,2.70965569660192,0.216333047216807,0.00348851292039116,0.145851514004664,66870000,18.6846012274333,58.7822288471903,-34.7034656453116
311,2.70965569660192,0.216333047216807,0.00348851292039116,0.145851514004664,66870000,18.6846012274333,58.7822288471903,-34.7034656453116
321,2.70965569660192,0.216333047216807,0.00348851292039116,0.145851514004664,66870000,18.6846012274333,58.7822288471903,-34.7034656453116
331,2.74795921788058,0.206757950025354,0.00364420002285102,0.140064650410808,66870000,17.4074860790532,58.8262656481199,-32.5735427404154
341,2.75117768922368,0.203949505435918,0.00397985178114417,0.144644922234292,66870000,17.7734668082629,58.9404023612444,-32.4869364064372
351,2.7632644473607,0.212073059124846,0.00350834705673783,0.14406024140033,66870000,16.2908012213002,60.7816616885252,-33.0510855079071
361,2.7632644473607,0.212073059124846,0.00350834705673783,0.14406024140033,66870000,16.2908012213002,60.7816616885252,-33.0510855079071
371,2.7632644473607,0.212073059124846,0.00350834705673783,0.14406024140033,66870000,16.2908012213002,60.7816616885252,-33.0510855079071
381,2.7632644473607,0.212073059124846,0.00350834705673783,0.14406024140033,66870000,16.2908012213002,60.7816616885252,-33.0510855079071
391,2.76691985854252,0.206727423529441,0.00414989039491023,0.144385837875372,66870000,17.714613320469,59.9567152691006,-32.476265191937
401,2.76555829879316,0.207788075962512,0.00410699493190575,0.135228016614576,66870000,17.1526672681579,60.3508803608323,-32.9770284726035
411,2.78787269568076,0.213889206193663,0.00405948026858285,0.134441043596714,66870000,18.0166264058497,60.6950542819723,-33.7675958087347
421,2.77718089429264,0.21958801427511,0.00350421578401912,0.130042798233975,66870000,17.5836666288212,60.5246737089943,-35.0412435028977
