"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.5,0.222222222222222,0.01,0.14,66870000,17,59,1.28609099710813
11,2.5,0.222222222222222,0.01,0.14,66870000,17,59,1.28609099710813
21,2.30555243810156,0.228199565145893,0.0723841314192385,0.140037640522056,66870000,16.1937515276825,24.9033928509863,1.12225550502178
31,1.99380981397159,0.308671277109427,0.00852375394715706,0.142911356171435,66870000,16.7571173173533,14.9426165353363,-0.114417338587133
41,2.39958217486831,0.345828804010715,0.0313532207798505,0.138835446000206,66870000,17.3384962767742,5.83476707295424,-0.0557062088990472
51,2.39191208391753,0.242196023707829,0.0567402055478922,0.128013787103187,66870000,18.5960868049121,3.71767253507059,-0.590587345939691
61,2.23794176413869,0.261325812320066,0.0413481545443128,0.129255821086295,66870000,20.8085971678296,9.34650859055287,-2.06907338968744
71,3.22762434055631,0.411613213317062,0.0157205736905629,0.136310365594397,66870000,20.7833175962503,28.7113923602036,-3.84443920127708
81,2.90758032613638,0.34690633154096,0.0611765528171697,0.14834455548084,66870000,18.8283008815365,4.37772150568489,-1.48246952850968
91,2.67833648739599,0.487460136988399,0.0108131510498416,0.136151341082943,66870000,18.5926242867044,47.0043227950193,-2.24341701437625
101,3.25283865020635,0.379664171343129,0.0662185198587614,0.120329880352947,66870000,18.5813734493485,45.9976943445865,-5.84928397257136
111,3.69357877174633,0.221158911352583,0.0379346719431127,0.119073619254911,66870000,16.0269581576992,15.8843826058398,-6.15025911868274
121,3.26040871495556,0.168704653612397,0.0141522254092318,0.12004530150603,66870000,15.4526931057431,10.938492010195,-5.25168975405936
131,3.26040871495556,0.168704653612397,0.0141522254092318,0.12004530150603,66870000,15.4526931057431,10.938492010195,-5.25168975405936
141,3.4905278112614,0.272187815378857,0.0446819590338779,0.124043273284848,66870000,17.4100376055585,44.763657185067,-3.63654272961317
151,3.47673351414702,0.418883526683226,0.0948312662279329,0.138072111368475,66870000,17.0535775617757,40.6097270367021,-2.89196449402664
161,3.10861243099429,0.351344251604641,0.0788138708831257,0.136789926272298,66870000,14.3903254646699,43.1203294798679,-1.77868447406117
171,2.42280779988042,0.466718290488864,0.014969221074487,0.146684189315263,66870000,16.5334526071615,14.155994752961,-1.98755643643657
181,2.60285435146849,0.515028205106657,0.0431230723023858,0.145732015972379,66870000,15.0617502656547,11.7785044813909,-2.8125337071937
191,3.10487449002125,0.625218044876666,0.0648940157041496,0.140831113631195,66870000,15.6975781683394,42.8818493004261,-3.87135995303939
201,2.93369023322172,0.548398903747788,0.099971384799484,0.147867243044225,66870000,17.6737342430256,72.1003397878906,-3.36024211376731
211,2.39396240242693,0.422160514025484,0.0843650475129914,0.140205284475682,66870000,18.4057495618815,70.6015443922301,-1.2549199601045
221,2.41508457553464,0.352061749340721,0.0919534846030148,0.138373350859398,66870000,17.3521671917969,47.1631079443305,-0.147950982841774
231,2.4580645650602,0.22981758304768,0.0660423702923623,0.139313392138699,66870000,14.2813511209539,62.8511103158221,0.342822614308261
241,2.22741333166512,0.257608402392889,0.0577467467379967,0.145919586913677,66870000,17.7983522785096,20.5995353411426,0.509198860918798
251,2.51138566762312,0.314262011365005,0.0660394548180193,0.145234164224591,66870000,18.1088139204604,6.37014650795529,-0.0158930141180256
261,2.78657287928094,0.328903766541415,0.055719068263808,0.157193227285642,66870000,18.301409600361,25.0510362579214,-3.17147571352778
271,2.93838327113413,0.312541367615478,0.0897611633323374,0.154221879554753,66870000,14.5543020851114,51.1356256305645,-2.75539578749682
281,2.80651557251239,0.33580233825215,0.0258206525636659,0.154718874822432,66870000,16.4522881872106,18.2514125673003,-2.30830697053305
291,2.49269069491303,0.225742577144635,0.0582868486465797,0.156540144215047,66870000,17.3252940483169,7.32930424480435,-1.52130080099833
301,2.18045013838512,0.320566773219023,0.0118851231336726,0.147410555933667,66870000,16.6770095985378,16.1061993105653,-0.44446917762594
311,1.86255992108693,0.202977006453563,0.0116059369209891,0.140746789897677,66870000,14.8004034838116,41.8045987247591,-0.228059695752323
321,2.65387412913302,0.231690041805408,0.0919785044453655,0.132087733183408,66870000,16.2011083265869,27.1838463232388,0.503234499273423
331,2.58266097889641,0.228567434064774,0.013762161606426,0.127959123598029,66870000,18.5794024678861,33.6874690591344,-0.526606995110268
341,2.30008571085717,0.215123357788812,0.00703362981261145,0.131553976856185,66870000,19.6521862321074,60.0555568673863,-0.412038704426286
351,2.36603445210457,0.231232563141829,0.0516235354749959,0.132752246729981,66870000,18.7237137683143,73.2338603635941,0.327405410091489
361,2.03609286266906,0.202858018779027,0.00524569826357628,0.133879193449362,66870000,16.5667707643594,63.2109561671313,0.357662632776746
371,2.02512372668227,0.182941595961876,0.00952256150630049,0.135877174331627,66870000,17.1898048517951,65.0620106622519,0.190331211027923
381,2.02512372668227,0.182941595961876,0.00952256150630049,0.135877174331627,66870000,17.1898048517951,65.0620106622519,0.190331211027923
