"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.5,0.222222222222222,0.01,0.14,66870000,17,59,1.28609099710813
11,2.18735800466966,0.266117407215966,0.0054723982559517,0.14,66870000,16.4535016588634,61.6109253917821,0.777793382272924
21,2.63057973580435,0.207893210489096,0.0104196178889833,0.14,66870000,16.3957879778463,63.4824627402704,1.15825463977454
31,2.59505043348763,0.254558874087201,0.0105183769087307,0.14,66870000,17.6800480425591,59.098629638087,1.04682998825725
41,2.7208666941151,0.254558874087201,0.0165421778615564,0.14,66870000,17.913423167658,57.9032041077735,0.920850397052699
51,2.7934967884561,0.254558874087201,0.0151647123880684,0.14,66870000,18.0961052385392,59.1084958802676,0.800245759180954
61,2.94243626990356,0.254558874087201,0.0211307441792451,0.133328589973971,66870000,16.8002938413993,65.8694247864187,0.272061977187362
71,2.8252897543367,0.231900536713915,0.0186169378552586,0.133328589973971,66870000,17.2700179105159,64.6909085880034,0.593554485479756
81,2.92791324928403,0.287334294782745,0.0182550884899683,0.133328589973971,66870000,17.328648473369,67.5758653230732,-0.0677179750631502
91,2.55338220349513,0.3302645620683,0.0185065247374587,0.133328589973971,66870000,18.0966765042394,65.7337301070802,-0.407681230185145
101,3.05127297316212,0.3302645620683,0.0165142498514615,0.133328589973971,66870000,18.3970221049385,67.4077708405675,-1.10340711860516
111,2.89030675524846,0.311325550570877,0.0118604564433917,0.133328589973971,66870000,18.8592840712518,66.1667079551844,-0.734244823877845
121,2.47531167648267,0.311325550570877,0.0123746681096964,0.133328589973971,66870000,17.2946831966983,67.8288029382238,-0.00952274022960964
131,2.65316782700829,0.467191225409301,0.0178157415566966,0.133328589973971,66870000,17.219623502926,69.6281470874092,-2.00475476960013
141,2.77396994954906,0.341834026880355,0.0143916102615185,0.133328589973971,66870000,16.5815514394781,67.5917873575818,-0.579764187239828
151,2.77396994954906,0.175830096032264,0.0212256652163342,0.133328589973971,66870000,16.5171462529106,65.819445558358,-0.0521825998451808
161,2.87630392538849,0.202581828718798,0.0266690779989585,0.133328589973971,66870000,16.5573036954738,65.7096030485118,0.429055118913647
171,2.14905995123554,0.202581828718798,0.0286420541536063,0.133328589973971,66870000,16.1419868869707,64.5546534142923,0.398420761274483
181,2.14905995123554,0.573946480432318,0.0276230824086815,0.133328589973971,66870000,14.4945422221208,65.3959172094474,-4.00144395327041
191,2.44572093705647,0.533726354853975,0.0254504473577254,0.133328589973971,66870000,13.6659355518641,64.3449293941958,-4.01239776569212
201,2.46599188654218,0.533726354853975,0.0212816163455136,0.133328589973971,66870000,13.6659355518641,62.0638774146792,-4.00881843590599
211,2.5496621113969,0.88628898982683,0.0269462132244371,0.133328589973971,66870000,14.4983850168064,61.8991109563503,-5.63944160772914
221,2.81563191951718,1.05349464274736,0.0319002897618338,0.133328589973971,66870000,14.7973121672403,60.3151186396135,-6.27780874110454
231,3.06453529519495,0.708678365012424,0.0343325134855695,0.133328589973971,66870000,15.1394584273221,66.0316521567293,-5.00889291594302
241,3.06453529519495,1.03887122848796,0.0299609710439108,0.133328589973971,66870000,16.2360403441126,66.4742929806234,-6.1350825997802
251,3.14125066439155,1.63873471042866,0.0231755308108404,0.134539622711018,66870000,16.2360403441126,63.631259093876,-7.47867755888339
261,3.15020312706474,1.70070474550852,0.0187768115662038,0.134539622711018,66870000,15.8778375810944,62.4079780371394,-7.67299042087588
271,2.89563419735059,1.84309582880491,0.0187730991886929,0.134539622711018,66870000,15.6593410157366,67.3048903971212,-7.38651905694686
281,2.91579841587227,2.02104068014564,0.0166560162534006,0.134539622711018,66870000,15.1797061796533,70.7483828181867,-7.79894656710472
291,2.2221511045238,2.09545421276966,0.0189947357703932,0.134539622711018,66870000,14.7712366648484,70.8484701862326,-7.8848396850783
301,2.2221511045238,2.32373751865493,0.0121536087780259,0.134539622711018,66870000,15.8428013178054,70.8727954663336,-7.62100102196906
311,2.53901641103439,2.36125127112286,0.0133916880469769,0.134539622711018,66870000,15.0155967385508,68.4620444107568,-7.82233635499571
321,2.63858867026865,2.60499902048873,0.0106328650843352,0.134539622711018,66870000,16.4825824844884,71.0752220950089,-7.56126282053778
331,2.52094836421311,2.13988937160725,0.0060010935505852,0.134539622711018,66870000,15.2586000906304,74.0494588149013,-7.52936659926134
341,2.48753418256529,2.07996550088541,0.00910966858966275,0.134539622711018,66870000,15.7363662017742,71.6221906638239,-7.29513407327486
