"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.5,0.222222222222222,0.01,0.14,66870000,17,59,1.28609099710813
11,3.14658847043114,0.281422042424234,0.0194323214737785,0.136769421279025,66870000,18.194435733558,42.6957306363532,-0.28293609438506
21,3.00434093333621,0.319997008708082,0.0072943865347818,0.136202588154555,66870000,17.1896879882294,68.6043754239744,-0.319544875457729
31,2.96029136909778,0.476624787421135,0.0400222325536098,0.140007855263596,66870000,16.2042524107988,13.9047114156086,-2.10139209195618
41,2.52557761865477,0.392185176118244,0.0606366894342528,0.140076645307169,66870000,18.0290138024705,64.5757496656711,-0.749245052721987
51,2.96851126625716,0.326416774728058,0.0158747688618881,0.137150412129453,66870000,20.3023823098015,65.8248209016789,-1.63065779759427
61,2.78512201399937,0.201616382913076,0.0121396019100829,0.144204037751825,66870000,18.1064399272405,30.0169592482226,0.684368822283342
71,2.28946494224679,0.330740414909447,0.00710887922770054,0.144388444149476,66870000,21.3741812007333,39.3384650871746,-2.48075413861202
81,2.71380958211651,0.254511543052635,0.0762221650856844,0.140496953022627,66870000,21.5954327413786,26.5157796154004,-1.61057469091762
91,2.19198000091724,0.18966280257032,0.0685950734231853,0.141540868085976,66870000,19.4484782786743,40.78015212312,0.0243405031841499
101,1.41057191775849,0.429471653440259,0.0984315601833032,0.144074102635593,66870000,19.136361528221,48.6929413774781,-4.18532294439813
111,1.82064980766131,0.253866131662706,0.0208581030888356,0.142594987027027,66870000,19.2961276120188,32.9643374833149,-0.521994893584275
121,1.94345724779652,0.204302796282743,0.0281791158270541,0.142104049412053,66870000,17.3727508797598,15.5735393309805,0.526177399067725
131,2.3296115081572,0.231341196186007,0.0449906103539244,0.143891068112339,66870000,18.1853831542671,1.99369116758467,0.882158982987585
141,2.13222446410884,0.284333914887283,0.046167653783566,0.144772809035542,66870000,15.9530934184056,14.849944014574,0.162972929637174
151,2.98924778481748,0.269098304554298,0.0267427267956083,0.140566838525193,66870000,17.408892138295,1.36229526500926,0.475947914547426
161,2.77884154947015,0.184125769103212,0.00610660017559255,0.143429176103846,66870000,18.9318316056265,27.7016963600837,0.110650802638376
171,1.28235326305249,0.193528374413384,0.0267425906887262,0.134852328645256,66870000,17.5331553320633,70.4719733266298,-2.20773959939303
181,2.47425280672939,0.246548273443283,0.0510322912297009,0.139272161509943,66870000,17.575409739057,69.035973812918,1.13940487994075
191,2.2813429983111,0.170463050270378,0.0155903904837389,0.145954261406917,66870000,16.6800683343391,71.6795702968316,-0.117581852667952
201,2.50484217076772,0.25945207161641,0.0266823935539163,0.146479077054205,66870000,20.542512108378,25.7825692873529,-0.91946079932798
211,2.2541717283064,0.402460372937233,0.0615010477360857,0.15009315704278,66870000,17.1796947540441,57.5786491512015,-1.90900015319031
221,2.44483456406778,0.29721991335763,0.0453775888548809,0.144076608654553,66870000,19.4400690293054,51.2999772134659,-0.278482888298083
231,2.75217726117908,0.203117846675658,0.0716666854639855,0.140191982943088,66870000,17.7400769806701,73.1833375434636,1.00049350730127
241,2.81318066155177,0.281541224120798,0.0883082400945572,0.139155262168872,66870000,14.9470976228555,60.4643014918224,0.106376340281941
251,3.07241765764605,0.283402066395884,0.0800899811656495,0.137952565012911,66870000,17.1039808731187,55.5115848188186,0.114788201975374
261,2.83354622001616,0.197441217115681,0.0778901884167141,0.14456394985215,66870000,18.1416014551711,34.0810146494819,0.528632041720487
271,3.22766801942065,0.256113174155065,0.0603468391412191,0.15842265290162,66870000,17.8159698505118,49.8923844959358,-3.49663777015168
281,3.01365690203555,0.179847468357732,0.0180241782603454,0.150995682173099,66870000,18.1978372330304,40.0722735806141,-1.21675573288407
291,3.51061333977249,0.268550272126778,0.0100510626810642,0.14893618182051,66870000,16.9865658622539,48.5328267897178,-1.87278339113629
301,3.94590269350792,0.346318047679152,0.0191023121096448,0.142497961206813,66870000,19.3002909437846,38.6042069563972,-4.92031425785886
311,3.46393010133818,0.241690529990849,0.0726987216480876,0.145313177438543,66870000,15.1874550849423,36.8693036342373,-1.33665108460309
321,2.84816417093499,0.258807795947821,0.0989296403073947,0.144908005057269,66870000,19.1347395188582,32.4518997216356,0.0258842576773723
331,2.62143712758905,0.289789744053847,0.0968126949764,0.144434058683218,66870000,18.7780678839236,41.2824545950301,0.11035151397489
341,2.37050413647305,0.200007963816184,0.0403676924921672,0.129841664232748,66870000,15.25469616693,5.81361877355433,-0.306085923704356
351,1.69789873607607,0.227936632687043,0.0669769043036674,0.141972203311943,66870000,17.6470971750781,8.99712396017917,-0.0990370735562358
361,1.9497519867246,0.398696452439021,0.0949375581909843,0.133582747316496,66870000,13.6513784299297,14.6540253777655,-3.1250144765764
371,2.87019071056264,0.249762137426526,0.0896382822008167,0.13329089229688,66870000,15.6087727096212,24.1797250163479,0.187659548093979
381,2.22268534762238,0.303526626520383,0.0680432290254879,0.141469578344006,66870000,15.8438746475913,49.4433176387197,0.216678674632501
391,2.86344303499395,0.228714537755736,0.0630160160543928,0.145030839189612,66870000,16.1684385332892,48.5001884643636,0.669055474500488
401,2.68081096860619,0.195086882773092,0.064227803428346,0.141448155357449,66870000,14.2295220334029,57.920818012126,0.0439740219450795
411,3.09962149329561,0.21915464577127,0.0768017658760365,0.135313288967362,66870000,14.9390284678558,62.0280319211472,-0.190070378262527
421,2.62812308508766,0.241601170533937,0.0800027217357215,0.137056998467431,66870000,14.5466424805187,9.69243650471147,0.347367930900947
431,2.64311526284852,0.33453610554776,0.0741382081302986,0.134426099142823,66870000,15.9922923229099,9.0085411474923,-0.340068711608427
441,2.91271819564975,0.32803205148405,0.0824614539934326,0.137863041548813,66870000,17.314446992513,1.72853055758858,-0.166990492997639
451,2.38979407461335,0.178101754558569,0.0411435031303155,0.143583821722621,66870000,16.9330135895964,25.4665335417464,0.50882680200179
461,2.52444739980399,0.24114704009347,0.000502405814629522,0.139964816725019,66870000,13.2832084311001,54.1936439580197,-0.504292775322288
471,2.40635111764601,0.33308748860097,0.0104362606362972,0.135836000730404,66870000,12.194470621145,33.2884268718636,-2.91669685165977
481,3.01038969601289,0.327559002472414,0.0246489425353384,0.134128327927757,66870000,12.6630321673412,20.3243195078409,-2.98493764868948
491,2.98709544779054,0.277960367395053,0.0344982846785266,0.132147136449224,66870000,17.3750991244742,12.0742190390648,-0.242411351614125
501,2.13536169019411,0.307927632525538,0.0372657745150541,0.144341527612647,66870000,19.7737315307407,12.3494015199646,-0.918222582238575
511,2.18567757735048,0.212329791972213,0.0307251475508225,0.154318064068253,66870000,18.7349498101364,0.777430318405674,-1.40164781450734
521,1.94897123843578,0.166713313644302,0.0886682692941899,0.143214826023715,66870000,19.2790520311925,3.30688601442573,-1.19837761138759
531,2.23469007397793,0.178879115153305,0.0957766218145769,0.14484886447254,66870000,18.164235078937,12.7521300668463,0.141518046598398
541,2.29039745475387,0.268007357812841,0.0966596728801058,0.14480699204089,66870000,19.3415431900449,27.1058489724907,-0.0184113148556762
551,1.88702654701825,0.259138321073341,0.0826760306048901,0.135105179485408,66870000,18.1228960402071,30.2952698701543,-0.0729532395597086
561,1.63076684761513,0.259568300249837,0.0686108200015852,0.14412385786223,66870000,16.9317425280868,63.9578613835624,-0.608752014989107
571,2.20585324805363,0.248589166664923,0.021848246919706,0.136290369328916,66870000,17.3814431111878,64.1675774755849,0.840530024731197
581,2.35146914575975,0.309214432219426,0.0151468362827308,0.139552179737896,66870000,15.4915153110033,58.0346015331032,0.154105208057134
591,2.22521193505945,0.239999141248752,0.0714749587155738,0.141532815601372,66870000,16.2009421562252,63.2494933983113,0.975737038800507
