"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.75572160591969,0.206513482340166,0.00707576573324624,0.137895210816515,66870000,16.9859354794914,61.4028883339976,-31.1582434356743
11,2.7679355093162,0.204112019040093,0.0068306931868762,0.142976562552254,66870000,19.8512299463533,58.7413372469498,-32.8128936012205
21,2.75658267241856,0.195944788111997,0.0104450191636945,0.150963055150171,66870000,18.2505513446539,60.4032073813089,-33.6520751974388
31,2.76787894602046,0.195972075810455,0.0110139831071266,0.141176061869698,66870000,20.1626349626857,58.7314551466224,-33.2662664976429
41,2.72611201951685,0.200286922102552,0.0114059440425191,0.143189963508031,66870000,20.5224269973434,57.8794727430886,-34.2182721873687
51,2.72754379409243,0.203584239644157,0.0129183324291427,0.136304873267211,66870000,21.2041284458982,57.9739748511432,-35.3143167459111
61,2.74154494267707,0.206950088074874,0.0103799056350958,0.141668912394362,66870000,19.8734310146863,59.2036838657931,-32.323474287755
71,2.74154494267707,0.206950088074874,0.0103799056350958,0.141668912394362,66870000,19.8734310146863,59.2036838657931,-32.323474287755
81,2.74154494267707,0.206950088074874,0.0103799056350958,0.141668912394362,66870000,19.8734310146863,59.2036838657931,-32.323474287755
91,2.72785772625779,0.206392864524712,0.0115330764201794,0.145594847457646,66870000,19.1806109626537,60.19983698516,-32.8797653064189
101,2.74954116441619,0.201316454510252,0.013163976607377,0.140031684794696,66870000,16.2844836177622,62.7756775614997,-31.9140270396065
111,2.74954116441619,0.201316454510252,0.013163976607377,0.140031684794696,66870000,16.2844836177622,62.7756775614997,-31.9140270396065
121,2.76585244123433,0.202546018094265,0.011712426539035,0.14099768586064,66870000,15.6290870524303,63.5710037251257,-32.1331267122982
131,2.76585244123433,0.202546018094265,0.011712426539035,0.14099768586064,66870000,15.6290870524303,63.5710037251257,-32.1331267122982
141,2.75730706942141,0.200745407582526,0.0125094903107616,0.142319247427478,66870000,18.0885479946978,61.1021015707757,-32.1071875829919
151,2.75723125182152,0.205201408663075,0.0109090463782268,0.140377890867704,66870000,17.1913978581094,62.0399542273773,-31.7028281505129
161,2.75389847829925,0.204810577956238,0.0113715877152045,0.143876160229204,66870000,18.056434718254,61.9121693642311,-32.70231852138
171,2.77383271012236,0.202074463207224,0.0106372642435101,0.147667131926542,66870000,17.6627477440233,62.1705251770381,-32.4107683963172
181,2.78986237990539,0.20028285559453,0.0106900837186499,0.143489583205777,66870000,14.7280485313416,64.7352292542203,-33.4648953367713
191,2.80180175810851,0.200434057791559,0.0107537439322709,0.141074933288491,66870000,16.6596334675112,63.0445509937152,-33.8096145602895
201,2.80740526853931,0.207177939491167,0.0115998227189542,0.133636549505304,66870000,16.6881416565645,64.3094009933338,-35.17792368599
211,2.74889636341037,0.22303518382508,0.00521518196553405,0.129194208968951,66870000,15.2801378158223,64.6025860359293,-34.2753174747383
221,2.71980010679247,0.206913075723161,0.0113445193538083,0.136820404414109,66870000,17.2676967698219,62.2786671349192,-33.2032385012144
231,2.69945414947696,0.202813636633777,0.0109738739521859,0.139335717280865,66870000,15.0383102590828,63.8442093740111,-34.7678010306227
241,2.72184275890911,0.194799216150527,0.00933768997863954,0.152445586534242,66870000,16.5705946777738,60.8080509551524,-35.2171230458663
251,2.72008626340106,0.196844915335983,0.00837601324356702,0.152676676417825,66870000,16.4188345924904,61.5637385564696,-35.3622145792554
261,2.72008626340106,0.196844915335983,0.00837601324356702,0.152676676417825,66870000,16.4188345924904,61.5637385564696,-35.3622145792554
271,2.70915732452723,0.207111108188565,0.00588255803762573,0.144420415239629,66870000,15.8201224022037,61.7773662488739,-33.0630018542447
281,2.74071850655462,0.210253525719942,0.00410291588248869,0.145601851133702,66870000,15.1950673803976,62.6258584695129,-32.5580230478766
291,2.74071850655462,0.210253525719942,0.00410291588248869,0.145601851133702,66870000,15.1950673803976,62.6258584695129,-32.5580230478766
301,2.75378939597987,0.196366687840232,0.00764711225010338,0.146505379103388,66870000,15.9051014004764,61.6161992531651,-32.4703032666349
311,2.68177981310779,0.201645852548047,0.0100352053547818,0.144962073457727,66870000,15.3873249411644,62.0297280258877,-37.6378367013617
321,2.70635797640111,0.201681498430015,0.00865606699860712,0.133194539101038,66870000,13.0404771497337,64.0635459157246,-35.5201467293499
331,2.71569668835393,0.204345465954038,0.00800621269780898,0.126688946728113,66870000,14.1588882298465,62.944250071468,-35.7167940685251
341,2.7409099889444,0.199046950016277,0.00854336125453603,0.128539432262397,66870000,12.2572504033389,65.2775348377695,-35.711493840095
351,2.74566207652875,0.199726712099808,0.00717424476135974,0.145515155892071,66870000,13.032269073149,64.3179183741038,-33.7895963781153
361,2.7762312127393,0.190993990921774,0.00879399159048523,0.146584996607577,66870000,13.7713906925558,63.7088485976484,-34.9283395208859
371,2.75469189526292,0.192545553814948,0.0100293763457381,0.138139375393852,66870000,14.2549307047942,63.7334111962884,-33.2556625460255
381,2.74508487103212,0.204368735411154,0.00627195606221559,0.137553157515103,66870000,16.3157880904715,61.5153286387961,-32.4469636165843
391,2.73631188546036,0.200483064882848,0.0085420331474248,0.145021616814589,66870000,16.593622577519,61.4218729916036,-37.2907570999453
401,2.72690473628413,0.203938090383651,0.00702517056267716,0.142365631308703,66870000,16.571701571096,61.0063470414611,-33.4296006879363
411,2.73231576632709,0.200873552742266,0.00811352188562826,0.141254366732205,66870000,15.3898068131565,62.1146224896924,-34.0126701150691
421,2.74800284219995,0.191756777529853,0.0105848214704023,0.144647845829479,66870000,18.2393683223728,59.3027767557284,-32.8620161529127
431,2.73213759094551,0.206710353416584,0.00483144513438104,0.152811510853322,66870000,18.2234890965902,59.3883989100294,-33.8998506934021
441,2.70512279622806,0.205307740345931,0.00669245310789412,0.147958621697739,66870000,18.0051248920868,59.6360646967702,-33.7922203325333
451,2.72331104220048,0.201936681467812,0.00707830257771913,0.144586520309375,66870000,19.0164622703591,58.4892207393362,-32.7146209276023
461,2.72393000928655,0.197638380032831,0.00825660113177296,0.141716911484872,66870000,18.1655755240041,59.4953542866104,-34.4050544248343
471,2.74762877123674,0.195642632912556,0.00966792577753038,0.140724057042877,66870000,15.5149062708404,61.7324099134478,-33.5947011627673
481,2.71582587041769,0.198060546534505,0.0081760680487669,0.146439251734539,66870000,19.6256270339047,57.5953629377617,-35.992958706992
491,2.71503578406148,0.204527195811131,0.00481079837386368,0.144121376837142,66870000,20.1862987321618,56.4790846849344,-34.3452058438092
501,2.70934766699575,0.205310770413339,0.00473834413759505,0.144630223215343,66870000,18.9001316375376,57.6847304419416,-33.8651864518661
511,2.7528136493326,0.196444954486095,0.0053930798845076,0.138550376444107,66870000,19.6198125246693,56.9246446629206,-34.7053824755629
