"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.43522175897377,0.254155609220208,0.00016871876816499,0.139014278449657,66870000,16.5505227901959,51.9465802583659,-39.3787553339785
11,2.48537744557012,0.250772720214047,0.000124406201780873,0.142397313705044,66870000,18.8519225094558,49.2766544069175,-39.8753953602574
21,2.48537744557012,0.250772720214047,0.000124406201780873,0.142397313705044,66870000,18.8519225094558,49.2766544069175,-39.8753953602574
31,2.24914958953524,0.308614263173803,0.000151274328951962,0.135494333263332,66870000,19.4601897835292,51.0950511806513,-41.3791247996337
41,2.24914958953524,0.308614263173803,0.000151274328951962,0.135494333263332,66870000,19.4601897835292,51.0950511806513,-41.3791247996337
51,2.11811553799286,0.336515727214042,0.000195622686024288,0.143198006834111,66870000,19.6268439168336,50.8763715374097,-41.3875806075782
61,2.11811553799286,0.336515727214042,0.000195622686024288,0.143198006834111,66870000,19.6268439168336,50.8763715374097,-41.3875806075782
71,2.11811553799286,0.336515727214042,0.000195622686024288,0.143198006834111,66870000,19.6268439168336,50.8763715374097,-41.3875806075782
81,2.11811553799286,0.336515727214042,0.000195622686024288,0.143198006834111,66870000,19.6268439168336,50.8763715374097,-41.3875806075782
91,2.11811553799286,0.336515727214042,0.000195622686024288,0.143198006834111,66870000,19.6268439168336,50.8763715374097,-41.3875806075782
101,2.11811553799286,0.336515727214042,0.000195622686024288,0.143198006834111,66870000,19.6268439168336,50.8763715374097,-41.3875806075782
111,2.19019605656793,0.344481129549587,9.87770198437209e-05,0.139733253345941,66870000,16.3068146210816,55.3975243344491,-41.9921689629229
121,2.13034041205391,0.356972376304743,0.000172098040044182,0.13717358471351,66870000,17.2871100716422,55.453295029217,-41.7503888225329
131,2.09137320665636,0.364179017943079,0.000146542588233897,0.135702003924674,66870000,16.5677233526819,55.3034114011543,-41.7933806222947
141,2.09137320665636,0.364179017943079,0.000146542588233897,0.135702003924674,66870000,16.5677233526819,55.3034114011543,-41.7933806222947
151,2.09137320665636,0.364179017943079,0.000146542588233897,0.135702003924674,66870000,16.5677233526819,55.3034114011543,-41.7933806222947
161,2.11426844669269,0.352376414521106,0.000161035049549065,0.14134781316301,66870000,15.9771280887381,55.1039750546173,-41.2086629846814
171,2.21321453694548,0.327525898473617,9.81532767390983e-05,0.14091072590866,66870000,16.8637921657395,53.1646102463804,-40.9746924752755
181,2.21321453694548,0.327525898473617,9.81532767390983e-05,0.14091072590866,66870000,16.8637921657395,53.1646102463804,-40.9746924752755
191,2.21321453694548,0.327525898473617,9.81532767390983e-05,0.14091072590866,66870000,16.8637921657395,53.1646102463804,-40.9746924752755
201,2.1083325232005,0.337482485620754,0.000212956039612821,0.142484084357649,66870000,17.4600668526648,52.9324128359244,-40.4962277529122
