"sampno","R0","sigma","rho","theta","N","psi","t0","lnlike"
1,2.24847681474445,0.216313099533187,0.000803861558742884,0.139897247385628,66800000,16.9511573198164,44.8825122315902,-2592.09949207708
11,2.24847681474445,0.44932860419886,0.00246150172672054,0.139897247385628,66800000,15.760466540922,44.5378416865133,-498.903390906693
21,2.24847681474445,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.2745142991101,41.7052924884483,-75.2731656032619
31,2.24847681474445,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.2745142991101,41.7052924884483,-75.2731656032619
41,2.26772207304408,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.3175964259921,41.7052924884483,-80.1972938614411
51,2.26772207304408,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.3175964259921,41.7052924884483,-80.1972938614411
61,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.6581934204936,41.7052924884483,-75.4431439870829
71,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.034675777881,41.7052924884483,-75.3345697317083
81,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.034675777881,41.7052924884483,-75.3345697317083
91,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.8782057517586,41.7052924884483,-75.3753911669055
101,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.8782057517586,41.7052924884483,-75.3753911669055
111,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.9118120501429,41.7052924884483,-75.3661075017589
121,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,15.4534036160825,41.7052924884483,-75.5170834218254
131,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.2628792623203,41.7052924884483,-75.2860067477218
141,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.2628792623203,41.7052924884483,-75.2860067477218
151,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.0705486755963,41.7052924884483,-75.3260733455366
161,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.1517878122307,41.7052924884483,-75.3080213644171
171,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.2310786272777,41.7052924884483,-75.2919933846607
181,2.24884212658314,0.433890946486832,0.00393036501605815,0.143279560301059,66800000,16.2310786272777,41.2847371185198,-75.2919933846607
191,2.24884212658314,0.433890946486832,0.00441226210568852,0.143279560301059,66800000,16.6291294393508,41.2847371185198,-76.2140635593058
201,2.24884212658314,0.433890946486832,0.00441226210568852,0.143279560301059,66800000,16.6291294393508,40.8822897827485,-76.2140635593058
211,2.24884212658314,0.433890946486832,0.00441226210568852,0.143279560301059,66800000,16.8755978579778,40.8822897827485,-76.1988049243287
221,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.8755978579778,40.8822897827485,-74.8104084907369
231,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.7702900846401,41.1840253709815,-74.8150698347713
241,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.7096029292938,41.1840253709815,-74.8190153114538
251,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.5776993783569,41.1840253709815,-74.8307662309994
261,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.3550241868856,41.1840253709815,-74.8604732290573
271,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.312601472708,41.0195134714013,-74.8675385960348
281,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.7256910180353,41.0195134714013,-74.8178796813177
291,2.24604243262244,0.433890946486832,0.00441226210568852,0.14117318430876,66800000,16.5222398693353,41.0195134714013,-74.837005846926
301,2.24604243262244,0.433890946486832,0.00446649582016102,0.14117318430876,66800000,16.5222398693353,40.6120926841395,-75.0839695134071
311,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.5222398693353,40.6120926841395,-73.1469290994937
321,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.4103023889387,40.6120926841395,-73.1618651657485
331,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.9247042802075,40.6120926841395,-73.1191059373645
341,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,17.2247288994171,40.6120926841395,-73.1247101414663
351,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,17.2247288994171,39.7950932064559,-73.1247101414663
361,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,17.2247288994171,40.3710916653508,-73.1247101414663
371,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.9370301825606,40.3710916653508,-73.1188929064257
381,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.9370301825606,40.3710916653508,-73.1188929064257
391,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.9370301825606,40.3710916653508,-73.1188929064257
401,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.9370301825606,40.3710916653508,-73.1188929064257
411,2.24604243262244,0.427891140848266,0.00446649582016102,0.14117318430876,66800000,16.9370301825606,40.3710916653508,-73.1188929064257
421,2.24604243262244,0.427891140848266,0.00446649582016102,0.153750445386001,66800000,17.3066261859989,40.3710916653508,-73.8602819615387
431,2.24604243262244,0.427891140848266,0.00446649582016102,0.153899505576513,66800000,16.8677218498109,40.3710916653508,-73.8959318839029
441,2.24604243262244,0.427891140848266,0.00446649582016102,0.153899505576513,66800000,16.8677218498109,40.3710916653508,-73.8959318839029
451,2.24604243262244,0.427891140848266,0.00446649582016102,0.153899505576513,66800000,16.8677218498109,40.3710916653508,-73.8959318839029
461,2.25042187665628,0.427891140848266,0.00446649582016102,0.135678633656747,66800000,16.8677218498109,40.3710916653508,-74.1548694500896
471,2.25099214572498,0.427891140848266,0.00446649582016102,0.135678633656747,66800000,16.9326960313978,40.3710916653508,-74.0974626726408
481,2.25099214572498,0.427891140848266,0.00446649582016102,0.135678633656747,66800000,17.136218603226,40.3710916653508,-74.0992158831002
491,2.25099214572498,0.427891140848266,0.00446649582016102,0.135678633656747,66800000,17.3229649390472,39.6787802854087,-74.1099347385989
501,2.25099214572498,0.427891140848266,0.00446649582016102,0.135678633656747,66800000,17.3229649390472,39.9753410940757,-74.1099347385989
511,2.25099214572498,0.427891140848266,0.00514006517252705,0.135678633656747,66800000,17.3229649390472,39.943221042864,-73.503553435541
521,2.24345800500402,0.427891140848266,0.00514006517252705,0.135678633656747,66800000,17.3229649390472,39.943221042864,-71.7625627572676
531,2.24345800500402,0.427891140848266,0.00514006517252705,0.135678633656747,66800000,18.03334055421,39.2124737208942,-71.8829985509077
541,2.24345800500402,0.427891140848266,0.00440314197570837,0.135678633656747,66800000,18.4942717176076,39.0676203294424,-76.3931905927868
551,2.24345800500402,0.427891140848266,0.00440314197570837,0.135678633656747,66800000,18.4942717176076,39.0676203294424,-76.3931905927868
561,2.24345800500402,0.427891140848266,0.00440314197570837,0.135678633656747,66800000,18.8792687754525,39.0676203294424,-76.5555409883304
571,2.24345800500402,0.427891140848266,0.00440314197570837,0.135678633656747,66800000,17.843547389601,39.740164587507,-76.2030311218444
581,2.25385469641575,0.427891140848266,0.00480349194149307,0.135678633656747,66800000,17.843547389601,39.740164587507,-73.2904662785747
591,2.25385469641575,0.427891140848266,0.00480349194149307,0.135678633656747,66800000,17.9490110436367,39.740164587507,-73.31409749888
601,2.24422300412358,0.427891140848266,0.00480349194149307,0.135678633656747,66800000,17.6153683756624,39.740164587507,-72.5644436161877
611,2.24422300412358,0.427891140848266,0.00480349194149307,0.135678633656747,66800000,17.6153683756624,39.740164587507,-72.5644436161877
621,2.24422300412358,0.427891140848266,0.00480349194149307,0.135678633656747,66800000,17.6153683756624,39.6551378775621,-72.5644436161877
631,2.24422300412358,0.427891140848266,0.00480349194149307,0.135678633656747,66800000,17.677678300059,39.6551378775621,-72.5745148212634
641,2.24422300412358,0.427891140848266,0.00480349194149307,0.140365503104798,66800000,17.677678300059,39.6551378775621,-71.8335950140391
651,2.24422300412358,0.427891140848266,0.00480349194149307,0.139072862378859,66800000,17.7949372610223,39.6551378775621,-71.9682864214152
